Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
01.07.2021 15:45;01.07.2021 16:00;1.024,75;630,50;279,00;2.860,00;2.551,50;30,75;1.649,75;3.072,25;1.444,50;2.153,00;56,25;350,00
01.07.2021 16:00;01.07.2021 16:15;1.034,50;594,25;267,00;2.810,25;2.460,25;31,25;1.648,00;3.060,75;1.449,50;2.205,50;17,75;349,25
01.07.2021 16:15;01.07.2021 16:30;1.036,00;620,00;267,25;2.746,50;2.343,00;31,25;1.648,25;3.071,00;1.450,25;2.208,25;25,75;349,50
01.07.2021 16:30;01.07.2021 16:45;1.036,50;605,50;268,25;2.696,50;2.205,25;31,50;1.649,75;3.074,00;1.429,50;2.249,50;41,25;350,00
01.07.2021 16:45;01.07.2021 17:00;1.040,75;635,00;268,25;2.625,00;2.046,50;32,00;1.650,50;3.061,75;1.445,75;2.276,50;75,25;349,00
01.07.2021 17:00;01.07.2021 17:15;1.049,75;614,25;269,00;2.550,75;1.907,00;31,75;1.650,00;3.054,25;1.445,50;2.245,00;25,25;351,25
01.07.2021 17:15;01.07.2021 17:30;1.063,00;630,00;244,50;2.475,25;1.774,25;31,50;1.651,00;3.057,50;1.467,75;2.273,50;64,50;347,75
01.07.2021 17:30;01.07.2021 17:45;1.064,50;659,50;227,75;2.388,00;1.616,75;31,75;1.651,25;3.051,50;1.531,00;2.285,75;210,75;349,00
01.07.2021 17:45;01.07.2021 18:00;1.067,25;689,00;230,50;2.286,00;1.467,75;31,75;1.651,00;3.051,75;1.603,25;2.309,75;214,75;347,25
01.07.2021 18:00;01.07.2021 18:15;1.081,00;590,25;224,00;2.207,00;1.326,25;32,00;1.650,50;3.045,25;1.621,75;2.313,00;220,00;346,25
01.07.2021 18:15;01.07.2021 18:30;1.087,75;639,00;217,75;2.172,75;1.185,50;32,25;1.651,00;3.079,00;1.634,25;2.285,75;240,25;350,75
01.07.2021 18:30;01.07.2021 18:45;1.086,75;657,25;209,75;2.104,25;1.047,50;32,25;1.652,50;3.101,25;1.634,00;2.264,50;387,25;350,00
01.07.2021 18:45;01.07.2021 19:00;1.091,00;729,50;202,00;2.020,75;910,25;31,75;1.651,00;3.119,50;1.643,50;2.253,50;501,75;350,75
01.07.2021 19:00;01.07.2021 19:15;1.093,75;629,25;179,00;1.988,25;770,00;31,25;1.650,75;3.140,25;1.651,25;2.222,50;302,00;349,50
01.07.2021 19:15;01.07.2021 19:30;1.100,75;638,00;188,50;1.909,00;644,00;31,50;1.651,75;3.152,75;1.661,50;2.218,25;323,00;350,00
01.07.2021 19:30;01.07.2021 19:45;1.095,75;636,25;170,25;1.826,25;524,75;31,25;1.653,00;3.144,75;1.669,00;2.214,25;364,50;350,25
01.07.2021 19:45;01.07.2021 20:00;1.103,50;661,00;140,50;1.832,50;412,50;31,50;1.653,50;3.143,75;1.665,75;2.209,75;396,50;352,50
01.07.2021 20:00;01.07.2021 20:15;1.103,50;657,25;106,75;1.811,75;311,25;31,25;1.653,00;3.135,75;1.648,25;2.218,50;478,00;352,75
01.07.2021 20:15;01.07.2021 20:30;1.099,00;630,50;95,50;1.737,50;223,00;31,75;1.653,00;3.134,50;1.646,50;2.220,75;464,50;348,25
01.07.2021 20:30;01.07.2021 20:45;1.098,00;630,75;108,00;1.627,25;147,50;32,00;1.653,50;3.125,75;1.637,75;2.202,25;428,50;349,50
01.07.2021 20:45;01.07.2021 21:00;1.094,50;642,50;122,25;1.550,00;83,50;32,00;1.654,00;3.100,50;1.630,75;2.189,00;461,75;348,75
01.07.2021 21:00;01.07.2021 21:15;1.088,25;709,75;126,25;1.518,25;42,25;32,00;1.654,50;3.091,50;1.628,25;2.214,75;499,75;347,25
01.07.2021 21:15;01.07.2021 21:30;1.085,50;708,50;134,25;1.493,50;15,75;32,25;1.655,50;3.064,25;1.630,50;2.219,25;447,25;350,25
01.07.2021 21:30;01.07.2021 21:45;1.083,25;672,25;139,00;1.438,75;5,00;32,25;1.655,25;3.054,75;1.629,50;2.206,00;412,25;348,50
01.07.2021 21:45;01.07.2021 22:00;1.082,50;613,25;136,25;1.389,00;1,00;32,25;1.655,50;2.995,50;1.625,00;2.208,75;407,50;346,75
01.07.2021 22:00;01.07.2021 22:15;1.063,75;678,25;131,25;1.360,00;0,25;32,25;1.655,75;2.983,25;1.615,00;2.210,00;446,75;350,00
01.07.2021 22:15;01.07.2021 22:30;1.059,75;653,25;129,75;1.355,25;0,25;32,25;1.656,25;2.979,75;1.560,25;2.217,00;277,75;351,25
01.07.2021 22:30;01.07.2021 22:45;1.059,50;660,25;122,50;1.363,75;0,00;32,25;1.656,50;2.979,00;1.532,25;2.212,75;195,50;351,25
01.07.2021 22:45;01.07.2021 23:00;1.052,25;600,00;135,00;1.351,00;0,00;32,25;1.656,00;2.986,00;1.496,00;2.212,00;72,50;348,50
01.07.2021 23:00;01.07.2021 23:15;1.041,50;642,50;143,75;1.354,00;0,00;32,25;1.656,50;2.989,25;1.454,75;2.197,25;325,00;351,00
01.07.2021 23:15;01.07.2021 23:30;1.034,75;616,50;149,00;1.332,00;0,00;32,00;1.655,00;2.983,75;1.413,75;2.154,50;130,00;351,75
01.07.2021 23:30;01.07.2021 23:45;1.031,75;610,25;164,75;1.321,75;0,00;32,00;1.654,00;2.982,50;1.380,25;2.143,00;77,50;350,00
01.07.2021 23:45;02.07.2021 00:00;1.027,00;577,00;189,00;1.296,75;0,00;32,00;1.654,00;2.981,75;1.284,50;2.119,25;43,75;349,50
02.07.2021 00:00;02.07.2021 00:15;1.008,50;634,25;185,50;1.290,50;0,00;32,00;1.654,50;2.996,75;1.218,50;2.072,25;46,25;351,25
02.07.2021 00:15;02.07.2021 00:30;1.013,50;617,25;193,50;1.280,50;0,00;32,00;1.654,00;2.981,50;1.199,25;2.011,25;35,00;348,00
02.07.2021 00:30;02.07.2021 00:45;1.008,25;609,25;198,25;1.267,75;0,00;32,00;1.654,25;2.981,00;1.190,75;1.985,25;10,25;351,25
02.07.2021 00:45;02.07.2021 01:00;1.007,50;584,25;210,00;1.244,75;0,00;32,25;1.654,00;2.990,75;1.168,75;1.926,25;10,25;351,00
02.07.2021 01:00;02.07.2021 01:15;1.005,50;630,25;219,50;1.224,25;0,00;32,00;1.655,00;2.992,50;1.175,75;1.902,75;22,75;343,75
02.07.2021 01:15;02.07.2021 01:30;998,25;597,50;224,75;1.211,50;0,00;32,00;1.654,25;2.977,50;1.171,75;1.890,75;44,75;338,50
02.07.2021 01:30;02.07.2021 01:45;1.004,25;583,00;240,50;1.217,00;0,00;31,75;1.654,00;2.982,00;1.153,50;1.885,00;25,75;339,75
02.07.2021 01:45;02.07.2021 02:00;998,75;583,00;237,00;1.235,25;0,00;31,50;1.654,25;2.984,50;1.128,25;1.883,25;43,75;345,75
02.07.2021 02:00;02.07.2021 02:15;1.001,25;584,25;225,25;1.242,25;0,00;31,50;1.654,50;2.996,25;1.109,50;1.887,00;28,75;345,75
02.07.2021 02:15;02.07.2021 02:30;998,25;581,00;220,50;1.232,50;0,00;31,50;1.653,75;2.970,25;1.106,25;1.846,50;31,25;346,00
02.07.2021 02:30;02.07.2021 02:45;1.001,75;584,25;217,00;1.207,50;0,00;31,50;1.655,50;2.983,50;1.106,50;1.836,50;18,75;345,00
02.07.2021 02:45;02.07.2021 03:00;1.001,75;581,00;221,25;1.175,00;0,00;32,00;1.653,25;2.986,00;1.106,50;1.846,00;17,75;342,00
02.07.2021 03:00;02.07.2021 03:15;998,25;593,50;226,25;1.169,50;0,00;32,25;1.655,25;2.995,00;1.110,75;1.823,25;14,75;344,75
02.07.2021 03:15;02.07.2021 03:30;1.001,25;590,75;260,75;1.138,25;0,00;32,25;1.654,75;2.980,75;1.108,00;1.824,75;14,50;343,75
02.07.2021 03:30;02.07.2021 03:45;1.000,25;584,50;265,50;1.146,50;0,00;32,25;1.653,25;2.961,00;1.113,25;1.829,25;16,25;346,00
02.07.2021 03:45;02.07.2021 04:00;1.004,25;585,75;270,75;1.166,25;0,00;32,00;1.653,25;2.961,50;1.112,50;1.829,00;25,00;346,25
02.07.2021 04:00;02.07.2021 04:15;1.014,00;578,25;272,25;1.193,00;0,00;31,25;1.655,00;2.984,50;1.111,75;1.809,00;21,25;342,00
02.07.2021 04:15;02.07.2021 04:30;1.013,50;562,00;274,25;1.192,50;0,00;32,00;1.654,75;2.977,50;1.106,50;1.794,25;16,00;341,25
02.07.2021 04:30;02.07.2021 04:45;1.012,50;563,50;254,75;1.202,25;0,25;32,00;1.654,00;2.989,25;1.110,00;1.801,50;17,00;345,00
02.07.2021 04:45;02.07.2021 05:00;1.013,50;573,25;230,75;1.209,25;1,75;32,00;1.655,75;2.983,75;1.107,00;1.839,50;27,00;347,50
02.07.2021 05:00;02.07.2021 05:15;1.017,00;576,00;213,00;1.235,50;13,50;32,00;1.654,50;2.982,25;1.120,25;1.980,50;21,00;346,75
02.07.2021 05:15;02.07.2021 05:30;1.018,50;571,25;227,00;1.222,75;38,25;32,00;1.654,25;2.984,25;1.167,25;1.982,25;26,25;345,25
02.07.2021 05:30;02.07.2021 05:45;1.022,25;570,00;236,75;1.202,25;48,25;32,25;1.656,00;2.992,25;1.253,25;2.016,00;15,75;344,00
02.07.2021 05:45;02.07.2021 06:00;1.028,50;618,00;238,25;1.190,75;78,25;32,00;1.656,50;2.978,75;1.316,00;2.074,00;14,25;344,75
02.07.2021 06:00;02.07.2021 06:15;1.048,25;587,75;235,25;1.170,75;148,50;32,00;1.655,25;2.967,00;1.384,25;2.138,00;64,50;324,75
02.07.2021 06:15;02.07.2021 06:30;1.060,00;652,00;228,25;1.133,00;241,75;31,75;1.657,50;2.998,50;1.484,25;2.158,25;151,00;325,25
02.07.2021 06:30;02.07.2021 06:45;1.057,50;642,00;225,50;1.085,50;356,75;31,50;1.656,75;3.003,75;1.559,25;2.171,50;156,50;324,25
02.07.2021 06:45;02.07.2021 07:00;1.068,25;641,25;224,25;1.068,00;494,75;31,50;1.656,25;2.995,25;1.585,75;2.194,75;280,50;323,25
02.07.2021 07:00;02.07.2021 07:15;1.095,25;675,00;229,25;1.065,75;664,00;31,50;1.657,25;2.967,50;1.601,75;2.200,25;355,50;325,75
02.07.2021 07:15;02.07.2021 07:30;1.108,25;656,50;216,00;1.057,50;854,25;31,50;1.657,75;3.001,50;1.626,75;2.221,50;464,50;327,50
02.07.2021 07:30;02.07.2021 07:45;1.112,50;662,75;195,75;1.058,75;1.069,75;31,25;1.657,75;3.059,00;1.643,75;2.243,75;501,00;326,50
02.07.2021 07:45;02.07.2021 08:00;1.112,00;649,50;163,25;1.077,25;1.317,00;31,00;1.657,75;3.080,00;1.658,50;2.253,50;507,50;328,25
02.07.2021 08:00;02.07.2021 08:15;1.116,50;638,25;162,50;1.048,25;1.577,50;31,00;1.658,50;3.095,50;1.654,75;2.234,50;522,75;328,50
02.07.2021 08:15;02.07.2021 08:30;1.121,00;587,25;169,00;1.016,75;1.848,00;31,00;1.659,50;3.107,75;1.657,25;2.211,25;523,00;326,00
02.07.2021 08:30;02.07.2021 08:45;1.117,00;575,50;172,75;1.029,00;2.114,00;31,50;1.659,25;3.115,25;1.659,50;2.211,50;412,25;326,00
02.07.2021 08:45;02.07.2021 09:00;1.120,00;563,25;187,25;1.030,50;2.409,00;31,75;1.659,25;3.130,25;1.646,25;2.190,75;289,25;329,25
02.07.2021 09:00;02.07.2021 09:15;1.115,50;586,00;215,50;1.034,25;2.687,50;31,75;1.658,75;3.149,75;1.652,50;2.201,75;528,00;331,25
02.07.2021 09:15;02.07.2021 09:30;1.116,50;578,50;223,00;1.035,50;2.955,00;31,75;1.659,00;3.143,75;1.655,25;2.222,25;325,25;329,75
02.07.2021 09:30;02.07.2021 09:45;1.115,50;586,50;217,00;1.064,75;3.208,50;31,50;1.658,75;3.139,25;1.624,50;2.228,75;293,25;327,50
02.07.2021 09:45;02.07.2021 10:00;1.108,25;556,75;214,75;1.073,50;3.471,75;31,50;1.660,00;3.153,75;1.568,00;2.208,75;204,00;326,75
02.07.2021 10:00;02.07.2021 10:15;1.091,00;592,00;211,25;1.104,00;3.705,25;31,50;1.659,75;3.157,25;1.535,00;2.219,75;270,75;328,50
02.07.2021 10:15;02.07.2021 10:30;1.090,75;578,25;226,00;1.089,25;3.905,25;31,50;1.659,00;3.148,00;1.504,00;2.214,50;141,00;328,75
02.07.2021 10:30;02.07.2021 10:45;1.087,25;559,75;229,50;1.081,50;4.110,00;31,50;1.657,50;3.142,75;1.483,75;2.206,75;114,25;328,25
02.07.2021 10:45;02.07.2021 11:00;1.085,00;559,50;221,75;1.088,00;4.295,25;31,75;1.656,00;3.146,75;1.450,50;2.207,00;97,50;328,50
02.07.2021 11:00;02.07.2021 11:15;1.075,75;585,50;220,00;1.097,00;4.486,50;31,50;1.656,25;3.157,50;1.372,25;2.215,50;179,00;328,75
02.07.2021 11:15;02.07.2021 11:30;1.070,25;594,75;198,75;1.131,00;4.656,50;31,25;1.655,75;3.149,50;1.350,25;2.205,25;148,50;331,00
02.07.2021 11:30;02.07.2021 11:45;1.064,50;598,75;185,00;1.138,75;4.816,75;31,25;1.655,75;3.144,50;1.345,75;2.219,00;167,50;329,00
02.07.2021 11:45;02.07.2021 12:00;1.066,75;579,00;190,00;1.130,25;5.019,00;31,50;1.655,25;3.133,75;1.337,75;2.218,50;93,25;328,50
02.07.2021 12:00;02.07.2021 12:15;1.045,00;598,50;197,00;1.165,50;5.153,50;31,25;1.655,50;3.134,00;1.329,25;2.203,00;274,50;328,75
02.07.2021 12:15;02.07.2021 12:30;1.036,75;576,50;192,50;1.213,75;5.217,75;31,25;1.654,75;3.123,50;1.304,75;2.192,00;176,50;329,00
02.07.2021 12:30;02.07.2021 12:45;1.038,25;573,00;189,25;1.275,50;5.381,75;31,25;1.654,50;3.115,25;1.285,00;2.196,00;137,00;329,50
02.07.2021 12:45;02.07.2021 13:00;1.041,25;562,50;189,25;1.331,25;5.457,25;31,50;1.654,00;3.107,50;1.258,00;2.193,25;41,50;327,25
02.07.2021 13:00;02.07.2021 13:15;1.032,00;591,25;192,25;1.383,50;5.501,00;31,25;1.654,00;3.098,50;1.236,75;2.192,75;229,50;328,50
02.07.2021 13:15;02.07.2021 13:30;1.023,50;567,00;183,25;1.445,75;5.548,25;31,50;1.653,50;3.099,25;1.230,25;2.197,25;66,25;328,50
02.07.2021 13:30;02.07.2021 13:45;1.019,75;580,50;177,00;1.460,00;5.648,25;31,25;1.651,75;3.090,50;1.214,50;2.202,75;43,25;327,25
02.07.2021 13:45;02.07.2021 14:00;1.023,75;565,25;172,25;1.486,00;5.703,00;31,50;1.652,00;3.069,00;1.207,00;2.151,00;25,25;327,00
02.07.2021 14:00;02.07.2021 14:15;1.025,25;603,00;161,50;1.510,50;5.699,00;31,25;1.651,00;3.066,50;1.202,50;2.027,75;22,50;321,25
02.07.2021 14:15;02.07.2021 14:30;1.023,50;589,00;145,50;1.506,25;5.700,75;30,75;1.652,50;3.069,25;1.201,50;2.027,25;40,50;322,25
02.07.2021 14:30;02.07.2021 14:45;1.010,75;581,25;145,00;1.504,00;5.666,00;30,50;1.652,25;3.060,75;1.182,25;2.035,00;39,50;325,75
02.07.2021 14:45;02.07.2021 15:00;1.015,00;574,00;127,75;1.499,50;5.681,25;31,00;1.652,75;3.055,25;1.178,00;2.038,75;36,25;327,75
02.07.2021 15:00;02.07.2021 15:15;1.019,50;570,25;121,50;1.502,25;5.604,00;30,75;1.652,25;3.059,75;1.176,50;1.974,25;29,25;327,25
02.07.2021 15:15;02.07.2021 15:30;1.016,75;568,25;116,00;1.522,50;5.537,25;30,75;1.652,50;3.059,25;1.174,00;1.956,75;25,25;328,25
02.07.2021 15:30;02.07.2021 15:45;1.023,25;568,75;102,00;1.528,25;5.457,75;30,75;1.652,25;3.061,00;1.174,75;1.927,00;23,25;326,75
02.07.2021 15:45;02.07.2021 16:00;1.023,75;559,75;102,75;1.533,75;5.274,25;31,00;1.653,00;3.070,25;1.172,75;1.932,50;19,75;318,00
02.07.2021 16:00;02.07.2021 16:15;1.031,00;556,50;112,25;1.556,75;5.123,50;30,50;1.651,50;3.050,00;1.188,25;1.914,75;11,50;334,25
02.07.2021 16:15;02.07.2021 16:30;1.030,25;558,75;134,25;1.526,75;4.986,75;30,75;1.651,00;3.066,25;1.211,50;1.891,50;20,00;337,25
02.07.2021 16:30;02.07.2021 16:45;1.033,50;572,50;132,25;1.524,75;4.779,25;30,75;1.650,00;3.046,00;1.204,50;1.925,00;19,00;345,75
02.07.2021 16:45;02.07.2021 17:00;1.032,25;588,50;127,75;1.509,75;4.551,00;30,75;1.650,25;3.059,50;1.239,00;1.936,25;20,50;348,25
02.07.2021 17:00;02.07.2021 17:15;1.046,25;561,25;112,00;1.500,00;4.350,00;30,75;1.649,75;3.064,00;1.276,75;1.918,75;20,00;344,00
02.07.2021 17:15;02.07.2021 17:30;1.051,00;587,75;108,00;1.478,25;4.065,25;30,75;1.649,25;3.086,75;1.288,00;1.906,50;22,75;343,25
02.07.2021 17:30;02.07.2021 17:45;1.049,25;596,75;114,25;1.453,75;3.770,25;31,00;1.648,75;3.094,00;1.310,00;1.942,50;32,50;343,00
02.07.2021 17:45;02.07.2021 18:00;1.052,25;598,00;119,50;1.400,50;3.475,50;31,00;1.648,75;3.085,50;1.333,50;2.019,50;168,50;342,75
02.07.2021 18:00;02.07.2021 18:15;1.061,75;556,25;129,75;1.365,75;3.149,50;30,75;1.649,50;3.045,75;1.328,00;2.075,00;49,75;345,50
02.07.2021 18:15;02.07.2021 18:30;1.062,00;582,00;128,50;1.355,50;2.784,00;30,75;1.647,75;3.047,75;1.328,50;2.033,75;99,50;346,75
02.07.2021 18:30;02.07.2021 18:45;1.066,50;607,00;127,25;1.328,00;2.399,25;30,75;1.651,00;3.069,75;1.341,50;2.045,00;101,25;346,50
02.07.2021 18:45;02.07.2021 19:00;1.069,75;641,50;123,50;1.264,75;2.041,25;30,75;1.650,75;3.075,00;1.348,75;2.097,00;230,50;344,75
02.07.2021 19:00;02.07.2021 19:15;1.079,50;588,75;116,75;1.224,25;1.698,50;30,75;1.650,25;3.042,25;1.369,00;2.122,00;221,00;344,75
02.07.2021 19:15;02.07.2021 19:30;1.084,00;615,00;106,00;1.166,75;1.377,75;31,00;1.650,50;3.054,75;1.375,75;2.120,75;299,00;346,00
02.07.2021 19:30;02.07.2021 19:45;1.077,00;639,75;109,25;1.070,75;1.092,00;31,00;1.650,75;3.066,50;1.384,25;2.140,25;371,25;346,00
02.07.2021 19:45;02.07.2021 20:00;1.085,00;638,00;104,50;997,25;850,00;31,25;1.650,75;3.069,50;1.390,25;2.156,00;479,75;347,50
02.07.2021 20:00;02.07.2021 20:15;1.086,00;599,00;101,50;925,50;638,25;31,50;1.650,50;3.062,50;1.402,75;2.162,75;520,75;350,00
02.07.2021 20:15;02.07.2021 20:30;1.091,25;587,25;88,00;888,75;458,25;31,50;1.652,25;3.066,25;1.401,25;2.163,25;505,50;350,00
02.07.2021 20:30;02.07.2021 20:45;1.089,00;587,25;83,75;845,25;304,00;31,50;1.655,50;3.062,25;1.414,25;2.168,25;497,75;342,00
02.07.2021 20:45;02.07.2021 21:00;1.092,75;610,00;86,00;823,75;182,00;31,50;1.654,75;3.067,50;1.422,25;2.158,25;490,25;340,25
02.07.2021 21:00;02.07.2021 21:15;1.086,50;652,25;102,25;825,00;93,50;32,25;1.654,75;3.065,25;1.425,00;2.140,75;489,00;342,75
02.07.2021 21:15;02.07.2021 21:30;1.085,00;620,00;115,75;838,50;34,75;32,25;1.655,50;3.053,00;1.423,00;2.146,25;405,50;343,25
02.07.2021 21:30;02.07.2021 21:45;1.086,00;591,00;124,25;881,50;9,75;32,25;1.657,00;3.039,75;1.416,00;2.117,75;294,75;341,00
02.07.2021 21:45;02.07.2021 22:00;1.082,50;585,00;141,50;895,00;2,00;32,25;1.656,50;3.039,25;1.432,50;2.033,50;267,50;340,25
02.07.2021 22:00;02.07.2021 22:15;1.063,50;619,50;152,50;927,25;0,25;32,25;1.657,25;3.063,00;1.451,75;2.017,25;257,25;341,50
02.07.2021 22:15;02.07.2021 22:30;1.057,50;583,00;159,50;935,50;0,25;32,25;1.658,00;3.058,00;1.453,00;2.011,75;151,00;344,00
02.07.2021 22:30;02.07.2021 22:45;1.050,75;573,25;143,00;947,00;0,00;32,50;1.658,25;3.058,00;1.452,50;1.974,25;175,50;344,25
02.07.2021 22:45;02.07.2021 23:00;1.047,50;554,00;123,00;948,50;0,00;32,50;1.658,50;3.058,25;1.460,50;1.969,00;83,50;345,00
02.07.2021 23:00;02.07.2021 23:15;1.036,25;616,75;121,75;928,50;0,00;32,50;1.659,50;3.057,75;1.423,75;2.010,50;341,50;344,50
02.07.2021 23:15;02.07.2021 23:30;1.033,50;609,75;124,25;917,00;0,00;32,50;1.658,50;3.049,75;1.394,25;2.020,75;118,75;345,00
02.07.2021 23:30;02.07.2021 23:45;1.031,25;600,50;138,50;898,75;0,00;32,50;1.657,75;3.054,25;1.377,75;1.996,25;110,75;343,25
02.07.2021 23:45;03.07.2021 00:00;1.037,25;567,00;131,50;905,50;0,00;32,50;1.657,75;3.038,00;1.362,75;1.896,25;79,00;342,50
03.07.2021 00:00;03.07.2021 00:15;1.023,00;577,50;126,00;912,00;0,00;32,25;1.658,25;2.997,50;1.257,25;1.573,00;122,00;346,75
03.07.2021 00:15;03.07.2021 00:30;1.017,25;593,75;118,00;899,75;0,00;32,25;1.658,75;2.997,25;1.213,25;1.523,00;120,75;346,75
03.07.2021 00:30;03.07.2021 00:45;1.021,00;584,50;111,75;893,25;0,00;32,50;1.658,50;2.999,00;1.157,00;1.398,50;110,75;348,00
03.07.2021 00:45;03.07.2021 01:00;1.016,50;550,00;105,25;888,50;0,00;32,25;1.657,75;3.005,25;1.097,75;1.390,25;53,50;347,25
03.07.2021 01:00;03.07.2021 01:15;1.005,50;584,75;96,25;890,50;0,00;31,50;1.657,75;3.003,50;1.077,50;1.358,50;53,50;347,50
03.07.2021 01:15;03.07.2021 01:30;1.004,75;566,25;92,75;869,25;0,00;31,50;1.660,50;2.994,75;1.052,75;1.351,50;56,25;345,00
03.07.2021 01:30;03.07.2021 01:45;1.007,00;542,50;89,00;858,50;0,00;31,50;1.660,00;2.993,75;1.030,25;1.325,25;48,00;344,75
03.07.2021 01:45;03.07.2021 02:00;1.001,25;564,25;95,50;837,50;0,00;31,50;1.659,50;2.979,25;1.028,75;1.278,25;19,50;346,25
03.07.2021 02:00;03.07.2021 02:15;1.001,00;565,00;102,75;813,75;0,00;31,50;1.660,50;2.948,75;1.017,50;1.193,75;18,00;343,50
03.07.2021 02:15;03.07.2021 02:30;990,50;547,50;98,00;816,25;0,00;32,25;1.660,75;2.921,00;1.021,00;1.188,00;17,75;343,75
03.07.2021 02:30;03.07.2021 02:45;993,00;545,50;99,25;809,25;0,00;32,25;1.661,00;2.908,50;1.027,50;1.189,75;11,00;344,00
03.07.2021 02:45;03.07.2021 03:00;996,50;550,25;93,00;805,50;0,00;32,50;1.654,75;2.905,50;1.019,25;1.152,25;5,00;343,75
03.07.2021 03:00;03.07.2021 03:15;990,25;541,00;86,50;784,75;0,00;32,75;1.660,00;2.907,75;961,00;1.094,00;28,50;343,75
03.07.2021 03:15;03.07.2021 03:30;991,25;538,75;83,50;753,50;0,00;32,75;1.661,25;2.901,75;949,75;1.093,50;36,75;342,25
03.07.2021 03:30;03.07.2021 03:45;985,75;549,00;75,75;726,75;0,00;32,75;1.662,00;2.901,25;943,75;1.093,50;70,50;342,25
03.07.2021 03:45;03.07.2021 04:00;999,75;543,25;69,25;699,00;0,00;32,75;1.662,25;2.908,75;939,00;1.091,25;73,50;339,50
03.07.2021 04:00;03.07.2021 04:15;1.000,50;564,75;69,75;649,50;0,00;32,75;1.662,00;2.917,75;959,25;1.054,75;121,00;335,50
03.07.2021 04:15;03.07.2021 04:30;1.003,00;563,00;67,00;610,00;0,00;32,75;1.662,00;2.924,50;959,50;1.063,25;123,25;339,25
03.07.2021 04:30;03.07.2021 04:45;1.004,75;581,00;60,75;579,00;0,50;32,75;1.662,50;2.920,25;958,25;1.056,00;146,75;342,50
03.07.2021 04:45;03.07.2021 05:00;1.006,25;565,00;70,00;553,50;1,75;32,75;1.662,50;2.929,50;958,00;1.054,00;114,25;344,00
03.07.2021 05:00;03.07.2021 05:15;1.011,50;562,50;70,00;551,75;12,00;32,75;1.663,25;2.934,00;966,50;1.077,00;66,50;342,75
03.07.2021 05:15;03.07.2021 05:30;1.010,50;544,25;64,50;542,75;37,50;32,50;1.663,50;2.935,25;986,50;1.092,00;49,25;341,25
03.07.2021 05:30;03.07.2021 05:45;1.012,25;527,00;64,50;541,75;84,50;32,75;1.663,75;2.926,75;989,50;1.094,00;27,75;342,25
03.07.2021 05:45;03.07.2021 06:00;1.014,25;535,50;62,00;542,50;175,00;32,75;1.663,75;2.920,25;1.021,00;1.094,25;22,75;342,50
03.07.2021 06:00;03.07.2021 06:15;1.025,50;561,50;63,75;535,00;310,50;32,75;1.664,50;2.929,50;1.033,00;1.083,50;20,75;352,25
03.07.2021 06:15;03.07.2021 06:30;1.030,50;548,75;60,75;523,00;483,00;32,75;1.664,50;2.931,25;1.029,50;1.082,00;19,75;353,75
03.07.2021 06:30;03.07.2021 06:45;1.025,25;529,25;54,25;497,50;692,75;32,75;1.664,00;2.926,50;999,50;1.075,00;21,50;351,25
03.07.2021 06:45;03.07.2021 07:00;1.054,25;528,50;53,00;474,50;952,50;32,75;1.664,75;2.927,25;980,50;1.086,25;22,25;349,00
03.07.2021 07:00;03.07.2021 07:15;1.066,50;566,00;49,00;457,25;1.258,50;32,75;1.665,75;2.938,00;1.009,50;1.115,75;65,00;350,00
03.07.2021 07:15;03.07.2021 07:30;1.071,25;526,00;42,25;409,50;1.607,00;32,75;1.666,25;2.954,50;989,50;1.106,75;42,75;351,75
03.07.2021 07:30;03.07.2021 07:45;1.076,50;522,50;41,25;375,00;1.985,50;32,50;1.665,75;2.952,50;991,50;1.103,50;39,75;351,00
03.07.2021 07:45;03.07.2021 08:00;1.078,00;523,50;35,00;348,25;2.384,00;32,25;1.666,00;2.956,00;987,75;1.107,00;30,00;349,50
03.07.2021 08:00;03.07.2021 08:15;1.084,50;560,25;27,00;342,25;2.812,00;32,00;1.653,00;2.944,75;1.008,25;1.088,50;116,25;353,75
03.07.2021 08:15;03.07.2021 08:30;1.091,25;568,25;23,25;325,75;3.258,75;31,50;1.625,75;2.945,75;1.024,25;1.049,50;88,50;354,50
03.07.2021 08:30;03.07.2021 08:45;1.089,50;543,25;22,50;330,50;3.695,00;31,50;1.606,75;2.945,25;1.026,75;1.000,75;95,25;354,75
03.07.2021 08:45;03.07.2021 09:00;1.091,75;549,75;22,00;337,75;4.168,50;31,50;1.603,50;2.946,00;1.029,50;982,50;65,50;354,00
03.07.2021 09:00;03.07.2021 09:15;1.088,50;609,75;22,25;345,00;4.616,25;31,50;1.599,50;2.940,75;1.015,50;977,50;211,00;353,25
03.07.2021 09:15;03.07.2021 09:30;1.083,50;543,25;23,00;360,75;5.023,50;31,75;1.599,25;2.928,25;1.013,75;971,00;109,00;353,50
